TRUE,edriawana,steitho,atron,Dorris Radical Left Council,Government Corporate Corporate ,Radical Left Hard Science ,atron,glaynia,snoera,242.0 48.0 6.154339299634264 -184.0 59.0 57.927552674037294,225 N uthiulor Road
TRUE,edriawana,glaynia,atren,Elizabeth Social Science Council,Corporate Corporate Government ,Conservative Social Science ,atren,fleisau,Highkeep,28.0 29.0 40.59321872120248 -79.0 57.0 52.460138415307725,135 N treiria
TRUE,edriawana,steitho,North stoydan,Gale Hard Science Think Tank,Corporate Religious Religious ,Radical Left Hard Science ,North stoydan,craorhiel,North apreyles,96.0 57.0 20.25331380589341 -95.0 15.0 31.651046662089247,255 S atron Street
TRUE,edriawana,snoera,astrurg,Elizabeth Neutral Council,Government Government Corporate ,Neutral Foreign Policy ,astrurg,iofliuland,Griffinton,82.0 59.0 41.50609648807196 -51.0 31.0 4.021082687461307,324 E boclain Lane
TRUE,edriawana,steitho,craorhiel,Jason Radical Left Watch,Religious Government Government ,Radical Left Hard Science ,craorhiel,fleisau,greom clax,193.0 23.0 39.41792631485158 -211.0 50.0 24.68488271922085,33 N spoy strela
TRUE,edriawana,fleis flye,iofliuland,Mera Nationalist Institute,Government ,Nationalist Social Science ,iofliuland,swaeq sneau,sceuw chax,264.0 7.0 34.185194308083275 -227.0 28.0 8.750831231891047,118 N ostryae Road
TRUE,edriawana,muchaecia,jotra,Darol Conservative Council,Independent ,Conservative Social Science ,jotra,ostryae,osken,230.0 27.0 35.16873012534161 -173.0 12.0 8.402777700551983,308 S steitho Street
TRUE,edriawana,snoera,echya,Gale Nationalist Council,Government ,Nationalist Foreign Policy ,echya,oskait,blaonia,221.0 25.0 53.69440966577472 -117.0 7.0 51.66414528594126,336 S vedrijan Street
TRUE,edriawana,glaynia,boclain,Darol Social Science Institute,Government Government ,Neutral Social Science ,boclain,swaeq sneau,qotria,91.0 45.0 14.84641897388152 -232.0 4.0 26.52427058105282,314 E iofliuland Lane
TRUE,edriawana,gescialand,West snoera,Jason Conservative Institute,Corporate ,Conservative Social Science ,West snoera,apreyles,steitho,232.0 28.0 47.708802183112205 -164.0 5.0 17.384467413221625,25 N pacren Street
TRUE,edriawana,snoera,iupreosal,Terry Nationalist Institute,Corporate Corporate Corporate ,Nationalist Hard Science ,iupreosal,spoy strela,glaynia,64.0 48.0 17.121829698576647 -339.0 55.0 24.07014459584128,153 E gescialand
TRUE,edriawana,gescialand,West snoera,Borris Radical Left Council,Religious Corporate ,Radical Left Hard Science ,West snoera,iethana,steitho,15.0 39.0 48.59319626343357 -54.0 22.0 13.463375766246473,157blaonia Road
TRUE,edriawana,glaynia,South astrurg,Gale Radical Left Watch,Independent ,Radical Left Hard Science ,South astrurg,fleisau,gopruyvania,344.0 7.0 23.00527582046269 -97.0 36.0 51.614958317073246,180 E North friysil Lane
TRUE,edriawana,gescialand,osken,Carol Neutral Research Institute,Independent ,Neutral Foreign Policy ,osken,sceuw chax,ostryae,185.0 26.0 7.867067257824636 -115.0 35.0 11.070031904100508,292 N South treiria Street
TRUE,edriawana,gescialand,stroum chus,Carol Foreign Policy Research Institute,Government Religious ,Neutral Foreign Policy ,stroum chus,East snoera,edriawana,305.0 1.0 27.4450708520971 -153.0 46.0 55.75257977231202,96 N glaynia
TRUE,edriawana,muchaecia,sceuw chax,Ebzen Foreign Policy Watch,Religious ,Nationalist Foreign Policy ,sceuw chax,koflurg,steitho,341.0 38.0 49.298677793036425 -272.0 42.0 18.346691692349786,323 E spoy strela
TRUE,edriawana,claog fleau,osken,Jason Radical Left Institute,Corporate Government ,Radical Left Social Science ,osken,priestein,athon,40.0 49.0 56.601460960889405 -76.0 13.0 7.842563196349746,63staoz flurg
TRUE,edriawana,gescialand,South ostryae,Jameson Conservative Think Tank,Corporate ,Conservative Hard Science ,South ostryae,Highkeep,glaynia,170.0 36.0 17.26578197538565 -308.0 25.0 50.94211112969554,228 N eshistan Road
TRUE,edriawana,steitho,craorhiel,Betsy Nationalist Watch,Government Corporate Corporate ,Nationalist Foreign Policy ,craorhiel,staoz flurg,echya,125.0 2.0 27.019566911773087 -83.0 29.0 41.62670034500909,176 E fleis flye Lane
TRUE,edriawana,muchaecia,othurg,Paul Conservative Research Institute,Independent ,Conservative Foreign Policy ,othurg,Griffinton,pacren,26.0 24.0 4.846569595116608 -187.0 41.0 31.755232565926153,254iethana
TRUE,edriawana,gescialand,eshistan,Elizabeth Nationalist Think Tank,Corporate Corporate Government ,Nationalist Hard Science ,eshistan,blaonia,ewhurg,95.0 28.0 44.59726331845021 -38.0 56.0 56.268838465203345,261 N fleis flye Lane
TRUE,edriawana,snoera,iupreosal,Robert Neutral Watch,Corporate ,Neutral Hard Science ,iupreosal,claog fleau,eshington,2.0 23.0 44.01028329071158 -237.0 36.0 17.822643372701155,321 E spoy strela Lane
TRUE,edriawana,snoera,edriawana,Robert Social Science Think Tank,Independent ,Radical Left Social Science ,edriawana,staoz flurg,oskait,225.0 58.0 50.989643142828314 -173.0 39.0 30.934441678123225,84 N claog fleau
TRUE,edriawana,fleis flye,othurg,Rock Radical Right Research Institute,Government ,Radical Right Hard Science ,othurg,North othurg,West stiuca,118.0 22.0 42.1372197523474 -189.0 39.0 9.444773632941255,343 S gescialand Lane
TRUE,edriawana,muchaecia,osnyae,Rock Neutral Think Tank,Corporate ,Neutral Hard Science ,osnyae,atron,spoy strela,336.0 43.0 31.97899686727487 -260.0 12.0 38.72502001745427,77gopruyvania Street
TRUE,edriawana,muchaecia,sceuw chax,Sophie Foreign Policy Watch,Religious Corporate ,Neutral Foreign Policy ,sceuw chax,vedrijan,Westerwynne,41.0 19.0 51.38453623445977 -218.0 27.0 52.43990464574274,300 N guswouca Lane
TRUE,edriawana,steitho,Westerwynne,Sophie Radical Right Watch,Independent ,Radical Right Hard Science ,Westerwynne,jotra,athon,59.0 20.0 37.36605962477305 -161.0 13.0 23.674774965536997,28priestein Lane
TRUE,edriawana,claog fleau,bleuv smana,Lee Conservative Think Tank,Government Religious ,Conservative Social Science ,bleuv smana,greom clax,odriasia,239.0 54.0 7.969619685888996 -133.0 56.0 28.456429398782742,352 S blaonia
TRUE,edriawana,fleis flye,jotra,Carol Hard Science Institute,Religious ,Neutral Hard Science ,jotra,gescialand,pruil shium,165.0 38.0 13.43684238578178 -21.0 30.0 12.003725482939199,150fleisau Road
TRUE,edriawana,claog fleau,othurg,Dorris Neutral Institute,Corporate ,Neutral Hard Science ,othurg,uthiulor,greom clax,109.0 31.0 9.405343742487126 -67.0 23.0 20.930794443184226,150 S Highkeep Street
TRUE,edriawana,claog fleau,qotria,Hannah Social Science Institute,Government Religious Government ,Radical Left Social Science ,qotria,koflurg,apreyles,95.0 47.0 31.815494047695275 -105.0 59.0 27.33748786676926,173 N steitho Street
TRUE,edriawana,snoera,osken,Jason Radical Right Council,Corporate ,Radical Right Foreign Policy ,osken,snoera,swoe stror,98.0 16.0 48.30007031390411 -253.0 29.0 43.45919430060029,253atron Lane
TRUE,edriawana,steitho,edriawana,Borris Conservative Think Tank,Corporate ,Conservative Hard Science ,edriawana,staoz flurg,fleis flye,26.0 39.0 17.925680919426682 -85.0 53.0 7.597044542840699,284vedrijan
TRUE,edriawana,muchaecia,glaynia,Rock Neutral Think Tank,Corporate Government Government ,Neutral Hard Science ,glaynia,North gescialand,qotria,289.0 26.0 25.420480676523198 -31.0 15.0 32.62930242163467,44 S greom clax Road
TRUE,edriawana,snoera,koflurg,Ebzen Hard Science Think Tank,Independent ,Radical Left Hard Science ,koflurg,atron,South vedrijan,257.0 50.0 51.76743581182964 -351.0 25.0 39.187870721335194,212 S craiya Street
TRUE,edriawana,glaynia,boclain,James Hard Science Council,Religious ,Nationalist Hard Science ,boclain,gopruyvania,gescialand,42.0 26.0 34.467221197849156 -236.0 31.0 48.8933258908955,157rochein Lane
TRUE,edriawana,muchaecia,gopruyvania,Sophie Foreign Policy Research Institute,Independent ,Neutral Foreign Policy ,gopruyvania,osmurg,gescialand,252.0 2.0 22.914807948045862 -147.0 22.0 10.274961431078413,321 S odriasia Road
TRUE,edriawana,gescialand,stroum chus,Terry Foreign Policy Institute,Independent ,Nationalist Foreign Policy ,stroum chus,swaeq sneau,East pruil shium,274.0 50.0 18.161574286208868 -217.0 40.0 2.9541849701049645,55 S xusheurhiel
TRUE,edriawana,muchaecia,sceuw chax,Ebzen Neutral Think Tank,Government Corporate ,Neutral Foreign Policy ,sceuw chax,treiria,Westerwynne,318.0 7.0 15.958628124247557 -264.0 45.0 18.787037923908883,273 S othurg
TRUE,edriawana,steitho,zaspoassau,Rose Hard Science Think Tank,Corporate Corporate Government ,Conservative Hard Science ,zaspoassau,qotria,odriasia,82.0 54.0 54.678290168611376 -225.0 56.0 55.1663714344485,130 E uthiulor Road
TRUE,edriawana,gescialand,boclain,Darol Radical Right Think Tank,Corporate Corporate ,Radical Right Social Science ,boclain,qotria,South xusheurhiel,355.0 6.0 24.99192441768333 -315.0 54.0 6.0533162729751515,116 E rochein Street
TRUE,edriawana,steitho,zaspoassau,Borris Radical Right Watch,Independent ,Radical Right Social Science ,zaspoassau,stiuca,odriasia,123.0 17.0 33.33399503515907 -267.0 23.0 3.030366735248496,42 E craorhiel
TRUE,edriawana,gescialand,South ostryae,Gale Nationalist Watch,Religious Religious ,Nationalist Social Science ,South ostryae,rochein,glaynia,172.0 11.0 23.023808985409612 -323.0 25.0 4.3852309670551355,311gescialand
TRUE,edriawana,claog fleau,oskait,Ebzen Conservative Council,Independent ,Conservative Social Science ,oskait,stoydan,odriasia,351.0 50.0 24.597689274512796 -22.0 37.0 46.609633968735345,278ewhurg Street
TRUE,edriawana,claog fleau,osken,Robert Hard Science Watch,Independent ,Nationalist Hard Science ,osken,echya,osnyae,294.0 0.0 26.815290192907394 -151.0 56.0 6.3914839187938,202 E boclain Road
TRUE,edriawana,claog fleau,spoy strela,Woolley Nationalist Institute,Corporate Government ,Nationalist Social Science ,spoy strela,bleuv smana,fleisau,314.0 27.0 31.118944048993182 -280.0 40.0 55.11566627226739,128osmurg Road
TRUE,edriawana,steitho,East odriasia,Gene Hard Science Research Institute,Independent ,Nationalist Hard Science ,East odriasia,South priestein,stroum chus,305.0 30.0 54.31449397356258 -290.0 43.0 27.01820596266236,357ostryae Street
TRUE,edriawana,claog fleau,bleuv smana,Robert Foreign Policy Watch,Independent ,Nationalist Foreign Policy ,bleuv smana,iofliuland,boclain,297.0 1.0 3.084268788198348 -6.0 33.0 37.25185556985036,253swoe stror Road
TRUE,edriawana,gescialand,South ostryae,Ebzen Nationalist Watch,Government ,Nationalist Foreign Policy ,South ostryae,echya,glaynia,255.0 55.0 35.147849818356214 -116.0 22.0 28.510355282959818,185 S South atren
TRUE,edriawana,muchaecia,jotra,Gene Conservative Think Tank,Corporate Religious ,Conservative Social Science ,jotra,fleisau,osken,124.0 41.0 30.575246996163695 -126.0 53.0 52.505999090967826,331blob skos Lane
TRUE,edriawana,claog fleau,muchaecia,Hannah Foreign Policy Research Institute,Independent ,Radical Right Foreign Policy ,muchaecia,edriawana,Westerwynne,197.0 32.0 10.463763299755687 -85.0 37.0 40.0615684833107,156apreyles Road
TRUE,edriawana,snoera,odriasia,Ebzen Radical Right Watch,Government Corporate Government ,Radical Right Foreign Policy ,odriasia,blaonia,osmurg,307.0 48.0 34.8736598646403 -293.0 54.0 40.42882032168594,269 S astrurg Road
TRUE,edriawana,glaynia,atren,Dorris Hard Science Watch,Religious ,Neutral Hard Science ,atren,vedrijan,Highkeep,161.0 5.0 41.80984308347948 -154.0 47.0 36.18255507194857,105 N boclain
TRUE,edriawana,fleis flye,blaonia,Elizabeth Nationalist Council,Independent ,Nationalist Social Science ,blaonia,snoera,stoydan,92.0 14.0 40.86447417067638 -196.0 4.0 22.974806311995987,91 E pruil shium Road
TRUE,edriawana,snoera,osken,Rose Radical Right Watch,Independent ,Radical Right Foreign Policy ,osken,oskait,eshington,336.0 59.0 39.72165199212208 -356.0 26.0 25.20274811052945,330 N blob skos Lane
TRUE,edriawana,claog fleau,eshistan,Rose Hard Science Institute,Government Religious Corporate ,Nationalist Hard Science ,eshistan,claog fleau,friysil,149.0 53.0 21.144112665408112 -285.0 47.0 51.44892623389192,234 N boclain Road
TRUE,edriawana,claog fleau,muchaecia,Borris Hard Science Watch,Religious Government ,Radical Left Hard Science ,muchaecia,South edriawana,fleisau,261.0 54.0 40.28547557860921 -88.0 12.0 8.052343442665999,126 E West koflurg Street
TRUE,edriawana,claog fleau,East pruil shium,Rock Radical Left Council,Corporate Government ,Radical Left Hard Science ,East pruil shium,qotria,swoe stror,3.0 56.0 12.502769923935022 -244.0 10.0 31.499932165470057,83gescialand Lane
TRUE,edriawana,claog fleau,qotria,Hannah Radical Right Research Institute,Government Government ,Radical Right Hard Science ,qotria,oskait,stroum chus,23.0 8.0 0.4694742243886424 -89.0 1.0 7.0502169062250655,139 N blob skos Lane
TRUE,edriawana,fleis flye,iofliuland,Robert Social Science Research Institute,Religious Religious ,Neutral Social Science ,iofliuland,iethana,eshington,98.0 58.0 9.00310954990376 -86.0 1.0 58.11847690545876,44West atron Lane
TRUE,edriawana,snoera,edriawana,Jason Social Science Institute,Government Corporate ,Nationalist Social Science ,edriawana,athon,jotra,68.0 55.0 20.483075095154934 -268.0 57.0 41.8971052662913,8 S atren Street
TRUE,edriawana,glaynia,South astrurg,Borris Conservative Research Institute,Independent ,Conservative Foreign Policy ,South astrurg,qotria,gopruyvania,68.0 30.0 4.111955703522186 -344.0 53.0 34.107559761039425,82 N atron Road
TRUE,edriawana,claog fleau,qotria,Rock Social Science Institute,Government ,Conservative Social Science ,qotria,rochein,guswouca,77.0 12.0 30.116602772988067 -118.0 5.0 27.75632365726473,219 N atren Road
TRUE,edriawana,glaynia,boclain,Betsy Radical Left Research Institute,Religious Corporate ,Radical Left Social Science ,boclain,ewhurg,qotria,231.0 12.0 24.123993039680567 -247.0 0.0 3.2430537065080056,199 E craiya Road
TRUE,edriawana,gescialand,jotra,Terry Radical Right Council,Corporate Government Corporate ,Radical Right Social Science ,jotra,boclain,iofliuland,257.0 26.0 49.598859582849265 -55.0 33.0 49.87435086345443,357steitho Lane
TRUE,edriawana,gescialand,spoy strela,Jameson Foreign Policy Council,Corporate Government ,Radical Left Foreign Policy ,spoy strela,iofliuland,stoydan,250.0 25.0 53.58298938617902 -26.0 42.0 47.989082913512625,78 E atron Road
TRUE,edriawana,gescialand,muchaecia,Borris Hard Science Think Tank,Corporate Religious Corporate ,Nationalist Hard Science ,muchaecia,eshington,stoydan,20.0 58.0 47.64505466464419 -117.0 37.0 18.90279606023536,335Highkeep Lane
TRUE,edriawana,gescialand,osken,Carol Neutral Council,Independent ,Neutral Hard Science ,osken,edriawana,osmurg,100.0 24.0 36.7305509434727 -247.0 14.0 0.9660736770440902,352jotra
TRUE,edriawana,steitho,atron,Rock Foreign Policy Research Institute,Corporate ,Radical Right Foreign Policy ,atron,ewhurg,spoy strela,82.0 47.0 29.369543366886894 -295.0 22.0 36.43777033920487,240 E boclain Road
TRUE,edriawana,claog fleau,oskait,Carol Conservative Think Tank,Government Government ,Conservative Hard Science ,oskait,glaynia,odriasia,246.0 29.0 34.02806953521682 -85.0 26.0 58.7973442965776,30 E craorhiel
TRUE,edriawana,muchaecia,jotra,Betsy Neutral Think Tank,Government Corporate ,Neutral Foreign Policy ,jotra,Griffinton,osken,72.0 17.0 56.36018707550264 -69.0 23.0 30.655754834364643,66 N craiya
TRUE,edriawana,claog fleau,pacren,Anna Radical Right Watch,Independent ,Radical Right Foreign Policy ,pacren,ewhurg,atron,252.0 17.0 44.28760539023776 -164.0 32.0 18.400063709925718,230 E East sceuw chax Lane
TRUE,edriawana,fleis flye,iofliuland,Borris Conservative Think Tank,Corporate Government ,Conservative Foreign Policy ,iofliuland,ostryae,stoydan,312.0 59.0 39.91098431147678 -328.0 14.0 39.71835728444252,233 N swaeq sneau Lane
TRUE,edriawana,steitho,xusheurhiel,Hannah Hard Science Think Tank,Government Religious Corporate ,Conservative Hard Science ,xusheurhiel,steitho,blaonia,128.0 48.0 53.84802038661855 -153.0 32.0 55.688705752710945,36pacren Lane
TRUE,edriawana,snoera,osken,Rock Social Science Research Institute,Corporate Religious Corporate ,Conservative Social Science ,osken,stroum chus,stroum chus,138.0 6.0 24.735748889608292 -269.0 30.0 39.29960885281925,230ogrya Street
TRUE,edriawana,snoera,koflurg,Betsy Neutral Council,Government Religious Corporate ,Neutral Foreign Policy ,koflurg,iethana,stiuca,116.0 32.0 11.16205191113502 -283.0 35.0 31.181116073688642,21 E priestein
TRUE,edriawana,gescialand,boclain,Jameson Foreign Policy Watch,Corporate Corporate ,Radical Left Foreign Policy ,boclain,craorhiel,South xusheurhiel,74.0 13.0 5.354739786631466 -16.0 21.0 58.750086157178025,263 N othurg Street
TRUE,edriawana,claog fleau,qotria,Terry Social Science Watch,Religious Corporate ,Radical Left Social Science ,qotria,rochein,guswouca,74.0 0.0 0.7972082633078 -0.0 20.0 53.270171307218604,189 N qotria
TRUE,edriawana,claog fleau,East pruil shium,Carol Foreign Policy Watch,Independent ,Radical Right Foreign Policy ,East pruil shium,North fleis flye,swoe stror,101.0 55.0 25.310854488406918 -101.0 30.0 46.62443112065475,22 N atron Lane
TRUE,edriawana,gescialand,boclain,Anna Radical Right Think Tank,Government ,Radical Right Hard Science ,boclain,craorhiel,South xusheurhiel,223.0 32.0 0.8945641402620296 -193.0 7.0 29.606870353467926,28 E fleis flye
TRUE,edriawana,fleis flye,jotra,Sophie Conservative Institute,Corporate Religious Government ,Conservative Social Science ,jotra,claog fleau,gopruyvania,310.0 4.0 2.5781558791896986 -359.0 38.0 15.502501183115774,218 E North qotria
TRUE,edriawana,claog fleau,steitho,Jameson Hard Science Research Institute,Independent ,Radical Right Hard Science ,steitho,pruil shium,xusheurhiel,280.0 19.0 16.54617156956729 -274.0 19.0 18.421446252716855,277 N glaynia
TRUE,edriawana,glaynia,South astrurg,Gale Hard Science Think Tank,Corporate Religious Government ,Conservative Hard Science ,South astrurg,fleisau,gopruyvania,149.0 23.0 4.44677455499982 -307.0 26.0 15.755508323389218,21 E apreyles
TRUE,edriawana,glaynia,atren,Terry Hard Science Think Tank,Government Religious ,Radical Left Hard Science ,atren,swoe stror,Highkeep,331.0 15.0 15.91433233812107 -79.0 25.0 22.404591740205085,304 S fleisau Street
TRUE,edriawana,snoera,echya,Borris Hard Science Institute,Religious Government Corporate ,Radical Left Hard Science ,echya,Highkeep,Highkeep,71.0 20.0 34.1181152598067 -284.0 1.0 45.40947468292163,286 E West muchaecia Road
TRUE,edriawana,claog fleau,spoy strela,Paul Radical Right Watch,Independent ,Radical Right Social Science ,spoy strela,friysil,xusheurhiel,312.0 1.0 19.232896739099857 -130.0 4.0 16.26697052269404,205West osmurg
TRUE,edriawana,snoera,koflurg,Robert Hard Science Institute,Religious Government Religious ,Neutral Hard Science ,koflurg,craiya,rochein,257.0 12.0 25.46396898260777 -301.0 23.0 2.302106905763606,304 N othurg Lane
TRUE,edriawana,glaynia,South astrurg,Carol Social Science Watch,Independent ,Radical Left Social Science ,South astrurg,friysil,gopruyvania,67.0 52.0 50.76053410188525 -193.0 4.0 20.139146666888394,285 S iofliuland
TRUE,edriawana,glaynia,South astrurg,Gale Radical Right Institute,Corporate ,Radical Right Social Science ,South astrurg,muchaecia,gopruyvania,164.0 34.0 43.30806085967069 -251.0 3.0 10.689501553202257,298eshington Road
TRUE,edriawana,claog fleau,osken,Paul Social Science Think Tank,Independent ,Neutral Social Science ,osken,priestein,athon,213.0 21.0 20.359731549649545 -226.0 7.0 10.45287243143499,194 S stoydan Street
TRUE,edriawana,claog fleau,muchaecia,Dorris Foreign Policy Watch,Corporate ,Nationalist Foreign Policy ,muchaecia,friysil,swaeq sneau,198.0 57.0 26.348442934942707 -22.0 29.0 9.109061365148113,225 E claog fleau
TRUE,edriawana,claog fleau,bleuv smana,Hannah Hard Science Think Tank,Government ,Conservative Hard Science ,bleuv smana,West glaynia,jotra,259.0 14.0 1.2984781164508936 -236.0 9.0 36.49647692091696,120 N East eshistan
TRUE,edriawana,gescialand,eshistan,Anna Foreign Policy Think Tank,Corporate ,Radical Right Foreign Policy ,eshistan,rochein,spoy strela,87.0 39.0 29.588035273693624 -105.0 45.0 33.25610868418132,61 S vedrijan Lane
TRUE,edriawana,muchaecia,glaynia,Lee Neutral Research Institute,Religious ,Neutral Hard Science ,glaynia,swoe stror,qotria,310.0 59.0 57.27513770481857 -65.0 11.0 3.4617117869539804,74 E Griffinton
TRUE,edriawana,snoera,stoydan,Paul Social Science Council,Independent ,Neutral Social Science ,stoydan,echya,bleuv smana,102.0 25.0 21.399460914815023 -161.0 46.0 18.08363385927765,14athon Lane
TRUE,edriawana,muchaecia,stoydan,Dorris Radical Left Watch,Religious Government Government ,Radical Left Foreign Policy ,stoydan,stiuca,East eshistan,20.0 12.0 40.90028567511558 -168.0 46.0 22.20706506875038,312 N gescialand
TRUE,edriawana,claog fleau,qotria,Jason Neutral Watch,Religious ,Neutral Foreign Policy ,qotria,echya,qotria,27.0 0.0 24.127545095958247 -153.0 3.0 47.23669020013618,40iofliuland
TRUE,edriawana,snoera,koflurg,Gene Radical Right Think Tank,Corporate Government ,Radical Right Foreign Policy ,koflurg,priestein,atren,21.0 3.0 28.353392254083083 -290.0 11.0 39.92691441232994,57boclain Street
TRUE,edriawana,glaynia,South astrurg,Elizabeth Nationalist Watch,Government Government Religious ,Nationalist Social Science ,South astrurg,echya,gopruyvania,294.0 30.0 18.413071522735077 -206.0 37.0 37.279641149366654,190 E odriasia
TRUE,edriawana,gescialand,osken,Ebzen Hard Science Institute,Independent ,Nationalist Hard Science ,osken,steitho,edriawana,132.0 57.0 7.3202086834401205 -334.0 55.0 23.939222099789788,153iethana Street
TRUE,edriawana,snoera,astrurg,Robert Conservative Think Tank,Independent ,Conservative Hard Science ,astrurg,swaeq sneau,sceuw chax,216.0 54.0 3.002447575423462 -101.0 13.0 30.57421457831534,210 N atron Road
TRUE,edriawana,snoera,rochein,Jameson Neutral Research Institute,Independent ,Neutral Hard Science ,rochein,xapra,atron,13.0 14.0 53.64405161661738 -109.0 42.0 49.95761692910424,117 S boclain
TRUE,edriawana,claog fleau,East pruil shium,Sophie Radical Right Watch,Religious Corporate Corporate ,Radical Right Foreign Policy ,East pruil shium,staoz flurg,stoydan,130.0 3.0 15.198844241165167 -165.0 35.0 18.222184826865863,205eshington Street
TRUE,edriawana,claog fleau,oskait,Jason Radical Left Think Tank,Religious Religious Corporate ,Radical Left Social Science ,oskait,jotra,odriasia,32.0 21.0 37.52565843732758 -305.0 21.0 14.209815421157222,52 N East stroum chus Street
TRUE,edriawana,claog fleau,claog fleau,Terry Radical Right Think Tank,Government ,Radical Right Social Science ,claog fleau,blob skos,glaynia,137.0 42.0 10.800252165691731 -50.0 32.0 20.14888213668133,111ostryae Street
TRUE,edriawana,snoera,koflurg,Gale Hard Science Council,Religious Government Religious ,Nationalist Hard Science ,koflurg,stroum chus,atren,75.0 23.0 16.976530592277197 -124.0 5.0 49.08330492753074,108 S astrurg Lane
TRUE,edriawana,glaynia,atren,Darol Conservative Think Tank,Independent ,Conservative Social Science ,atren,swoe stror,Highkeep,169.0 7.0 49.417505474393614 -94.0 2.0 22.47253465698189,357 N othurg Street
TRUE,edriawana,claog fleau,iethana,Carol Social Science Think Tank,Religious Corporate ,Radical Right Social Science ,iethana,ostryae,spoy strela,182.0 17.0 26.996998443604408 -298.0 17.0 43.93050900077745,20 E glaynia Lane
TRUE,edriawana,fleis flye,blaonia,Ebzen Radical Left Institute,Religious ,Radical Left Hard Science ,blaonia,Griffinton,stroum chus,1.0 42.0 37.32119292123785 -181.0 35.0 15.045467270976124,281 S eshington Street
TRUE,edriawana,claog fleau,muchaecia,Dorris Hard Science Institute,Independent ,Conservative Hard Science ,muchaecia,East pacren,craorhiel,73.0 26.0 2.790889184183639 -227.0 49.0 20.862380111364242,68craiya
TRUE,edriawana,snoera,edriawana,Gene Radical Left Institute,Independent ,Radical Left Foreign Policy ,edriawana,iethana,ewhurg,323.0 8.0 13.389482647415743 -237.0 49.0 50.9234520966495,240 N South friysil
TRUE,edriawana,steitho,xapra,Jameson Radical Right Council,Government Religious ,Radical Right Social Science ,xapra,fleisau,staoz flurg,151.0 51.0 19.1651033357635 -246.0 33.0 28.137259744948913,12 N othurg
TRUE,edriawana,gescialand,ostryae,Elizabeth Radical Right Institute,Religious ,Radical Right Foreign Policy ,ostryae,stiuca,claog fleau,21.0 46.0 28.57556087170753 -251.0 29.0 16.737145478370284,318qotria Street
TRUE,edriawana,claog fleau,iofliuland,Ebzen Conservative Council,Government Religious Corporate ,Conservative Foreign Policy ,iofliuland,ostryae,ostryae,68.0 46.0 44.63815303455675 -322.0 24.0 4.393514268468476,125 E osnyae
TRUE,edriawana,glaynia,South astrurg,Rose Neutral Council,Religious Religious Government ,Neutral Foreign Policy ,South astrurg,swaeq sneau,gopruyvania,283.0 57.0 22.924497255702118 -140.0 42.0 10.330706845429052,231 N snoera Lane
TRUE,edriawana,claog fleau,West atren,Gale Hard Science Watch,Corporate Religious ,Radical Left Hard Science ,West atren,eshington,gescialand,242.0 35.0 47.65029639105497 -323.0 21.0 39.727311573403554,290 N East craorhiel Lane
TRUE,edriawana,claog fleau,bleuv smana,Hannah Radical Left Research Institute,Independent ,Radical Left Foreign Policy ,bleuv smana,iofliuland,boclain,297.0 1.0 3.084268788198348 -6.0 33.0 37.25185556985036,253swoe stror Road
